Order ID,Customer,Amount,Activity,Timestamp,Order Status,Resource
SO-2026-0177,Initech Ltd,40276.33,Fulfil Order,2026-02-26T16:50:05Z,Fulfilled,Fulfilment Centre
SO-2026-0189,Wonka Brands,6716.16,Receive Order,2026-02-26T16:51:23Z,Received,Priya Nair
SO-2026-0152,Globex Stores,47129.59,Receive Payment,2026-02-26T16:54:28Z,Paid,Billing System
SO-2026-0183,Wonka Brands,9679.54,Run Credit Check,2026-02-26T17:39:47Z,Credit Check,Credit Desk
SO-2026-0174,Soylent Foods,46815.14,Invoice Customer,2026-02-26T18:17:37Z,Invoiced,Billing System
SO-2026-0181,Globex Stores,2764.61,Run Credit Check,2026-02-26T18:29:14Z,Credit Check,Credit Desk
SO-2026-0170,Soylent Foods,25797.19,Invoice Customer,2026-02-26T18:53:28Z,Invoiced,Billing System
SO-2026-0188,Vandelay Co,19845.38,Run Credit Check,2026-02-26T18:57:04Z,Credit Check,Credit Desk
SO-2026-0187,Initech Ltd,5380.32,Run Credit Check,2026-02-26T19:13:01Z,Credit Check,Credit Desk
SO-2026-0133,Stark Traders,12312.25,Receive Payment,2026-02-26T19:24:39Z,Paid,Billing System
SO-2026-0187,Initech Ltd,30231.71,Approve Order,2026-02-26T20:49:01Z,Approved,Order Desk
SO-2026-0180,Umbrella Group,1317.16,Place On Credit Hold,2026-02-26T21:03:10Z,On Credit Hold,Credit Desk
SO-2026-0179,Acme Retail,44148.47,Fulfil Order,2026-02-26T21:22:52Z,Fulfilled,Fulfilment Centre
SO-2026-0189,Wonka Brands,24538.18,Run Credit Check,2026-02-26T21:26:23Z,Credit Check,Credit Desk
SO-2026-0123,Hooli Inc,35064.43,Receive Payment,2026-02-26T21:35:21Z,Paid,Billing System
SO-2026-0188,Vandelay Co,29367.73,Cancel Order,2026-02-26T22:16:04Z,Cancelled,Priya Nair
SO-2026-0168,Stark Traders,24628.11,Fulfil Order,2026-02-26T22:25:42Z,Fulfilled,Fulfilment Centre
SO-2026-0177,Initech Ltd,41251.71,Invoice Customer,2026-02-26T22:56:05Z,Invoiced,Billing System
SO-2026-0183,Wonka Brands,33110.84,Approve Order,2026-02-27T00:28:47Z,Approved,Order Desk
SO-2026-0182,Hooli Inc,47581.99,Approve Order,2026-02-27T01:06:55Z,Approved,Order Desk
SO-2026-0181,Globex Stores,21974.83,Approve Order,2026-02-27T01:17:14Z,Approved,Order Desk
SO-2026-0144,Hooli Inc,5801.08,Receive Payment,2026-02-27T03:53:19Z,Paid,Billing System
SO-2026-0184,Wonka Brands,2788.39,Place On Credit Hold,2026-02-27T04:13:00Z,On Credit Hold,Credit Desk
SO-2026-0161,Wonka Brands,11289.68,Invoice Customer,2026-02-27T05:56:00Z,Invoiced,Billing System
SO-2026-0189,Wonka Brands,36255.04,Approve Order,2026-02-27T06:50:23Z,Approved,Order Desk
SO-2026-0190,Soylent Foods,40100.10,Receive Order,2026-02-27T08:04:18Z,Received,Priya Nair
SO-2026-0176,Hooli Inc,47546.29,Release Credit Hold,2026-02-27T08:14:29Z,Approved,Credit Desk
SO-2026-0191,Soylent Foods,12551.35,Receive Order,2026-02-27T08:21:29Z,Received,Luis Ortega
SO-2026-0192,Wonka Brands,8304.84,Receive Order,2026-02-27T09:18:47Z,Received,Nadia Rahman
SO-2026-0193,Wayne Enterprises,35611.35,Receive Order,2026-02-27T09:27:14Z,Received,Nadia Rahman
SO-2026-0175,Umbrella Group,8805.15,Fulfil Order,2026-02-27T09:59:05Z,Fulfilled,Fulfilment Centre
SO-2026-0194,Vandelay Co,18849.81,Receive Order,2026-02-27T10:26:33Z,Received,Priya Nair
SO-2026-0191,Soylent Foods,29315.86,Run Credit Check,2026-02-27T10:29:29Z,Credit Check,Credit Desk
SO-2026-0193,Wayne Enterprises,39277.27,Run Credit Check,2026-02-27T11:01:14Z,Credit Check,Credit Desk
SO-2026-0195,Vandelay Co,30852.25,Receive Order,2026-02-27T11:07:35Z,Received,Luis Ortega
SO-2026-0196,Umbrella Group,43814.51,Receive Order,2026-02-27T11:51:52Z,Received,Nadia Rahman
SO-2026-0197,Stark Traders,23865.06,Receive Order,2026-02-27T12:09:30Z,Received,Tom Becker
SO-2026-0186,Wonka Brands,8158.22,Ship Goods,2026-02-27T12:34:56Z,Fulfilled,Fulfilment Centre
SO-2026-0190,Soylent Foods,33355.84,Run Credit Check,2026-02-27T12:36:18Z,Credit Check,Credit Desk
SO-2026-0151,Stark Traders,40227.69,Receive Payment,2026-02-27T13:01:49Z,Paid,Billing System
SO-2026-0198,Soylent Foods,37481.03,Receive Order,2026-02-27T13:08:19Z,Received,Priya Nair
SO-2026-0196,Umbrella Group,45925.47,Run Credit Check,2026-02-27T13:11:52Z,Credit Check,Credit Desk
SO-2026-0180,Umbrella Group,35524.79,Ship Goods,2026-02-27T14:26:10Z,Fulfilled,Fulfilment Centre
SO-2026-0192,Wonka Brands,43499.92,Run Credit Check,2026-02-27T14:26:47Z,Credit Check,Credit Desk
SO-2026-0199,Hooli Inc,32553.55,Receive Order,2026-02-27T14:41:40Z,Received,Luis Ortega
SO-2026-0190,Soylent Foods,31224.58,Approve Order,2026-02-27T14:45:18Z,Approved,Order Desk
SO-2026-0179,Acme Retail,2436.85,Invoice Customer,2026-02-27T15:25:52Z,Invoiced,Billing System
SO-2026-0186,Wonka Brands,14466.81,Invoice Customer,2026-02-27T15:27:56Z,Invoiced,Billing System
SO-2026-0187,Initech Ltd,16752.96,Fulfil Order,2026-02-27T15:59:01Z,Fulfilled,Fulfilment Centre
SO-2026-0200,Umbrella Group,47861.60,Receive Order,2026-02-27T16:13:35Z,Received,Tom Becker
SO-2026-0194,Vandelay Co,38119.36,Run Credit Check,2026-02-27T16:29:33Z,Credit Check,Credit Desk
SO-2026-0175,Umbrella Group,15750.23,Invoice Customer,2026-02-27T16:43:05Z,Invoiced,Billing System
SO-2026-0185,Initech Ltd,33158.25,Fulfil Order,2026-02-27T17:18:57Z,Fulfilled,Fulfilment Centre
SO-2026-0200,Umbrella Group,45008.09,Run Credit Check,2026-02-27T17:36:35Z,Credit Check,Credit Desk
SO-2026-0187,Initech Ltd,31154.82,Invoice Customer,2026-02-27T18:25:01Z,Invoiced,Billing System
SO-2026-0185,Initech Ltd,38534.72,Invoice Customer,2026-02-27T19:05:57Z,Invoiced,Billing System
SO-2026-0196,Umbrella Group,37499.21,Approve Order,2026-02-27T19:10:52Z,Approved,Order Desk
SO-2026-0191,Soylent Foods,32642.59,Approve Order,2026-02-27T19:21:29Z,Approved,Order Desk
SO-2026-0197,Stark Traders,14788.26,Run Credit Check,2026-02-27T19:45:30Z,Credit Check,Credit Desk
SO-2026-0198,Soylent Foods,16577.24,Run Credit Check,2026-02-27T19:46:19Z,Credit Check,Credit Desk
SO-2026-0199,Hooli Inc,42684.17,Run Credit Check,2026-02-27T20:32:40Z,Credit Check,Credit Desk
SO-2026-0192,Wonka Brands,24673.65,Approve Order,2026-02-27T20:36:47Z,Approved,Order Desk
SO-2026-0168,Stark Traders,24523.86,Invoice Customer,2026-02-27T21:04:42Z,Invoiced,Billing System
SO-2026-0184,Wonka Brands,19836.82,Release Credit Hold,2026-02-27T23:37:00Z,Approved,Credit Desk
SO-2026-0131,Vandelay Co,29063.31,Receive Payment,2026-02-28T00:58:19Z,Paid,Billing System
SO-2026-0122,Soylent Foods,19993.78,Receive Payment,2026-02-28T01:03:26Z,Paid,Billing System
SO-2026-0183,Wonka Brands,12797.48,Fulfil Order,2026-02-28T01:10:47Z,Fulfilled,Fulfilment Centre
SO-2026-0199,Hooli Inc,34592.60,Approve Order,2026-02-28T01:50:40Z,Approved,Order Desk
SO-2026-0198,Soylent Foods,30225.58,Approve Order,2026-02-28T03:54:19Z,Approved,Order Desk
SO-2026-0178,Globex Stores,47861.52,Fulfil Order,2026-02-28T04:27:05Z,Fulfilled,Fulfilment Centre
SO-2026-0194,Vandelay Co,4100.28,Approve Order,2026-02-28T05:13:33Z,Approved,Order Desk
SO-2026-0172,Wayne Enterprises,14978.71,Receive Payment,2026-02-28T06:52:03Z,Paid,Billing System
SO-2026-0193,Wayne Enterprises,12170.75,Cancel Order,2026-02-28T07:12:14Z,Cancelled,Nadia Rahman
SO-2026-0177,Initech Ltd,17981.81,Receive Payment,2026-02-28T07:18:05Z,Paid,Billing System
SO-2026-0197,Stark Traders,38458.56,Approve Order,2026-02-28T07:39:30Z,Approved,Order Desk
SO-2026-0181,Globex Stores,11279.60,Fulfil Order,2026-02-28T07:48:14Z,Fulfilled,Fulfilment Centre
SO-2026-0189,Wonka Brands,41988.56,Fulfil Order,2026-02-28T08:58:23Z,Fulfilled,Fulfilment Centre
SO-2026-0198,Soylent Foods,47358.53,Fulfil Order,2026-02-28T11:33:19Z,Fulfilled,Fulfilment Centre
SO-2026-0183,Wonka Brands,37512.86,Invoice Customer,2026-02-28T11:39:47Z,Invoiced,Billing System
SO-2026-0182,Hooli Inc,35746.43,Fulfil Order,2026-02-28T11:46:55Z,Fulfilled,Fulfilment Centre
SO-2026-0197,Stark Traders,28687.87,Fulfil Order,2026-02-28T11:55:30Z,Fulfilled,Fulfilment Centre
SO-2026-0200,Umbrella Group,30502.39,Cancel Order,2026-02-28T12:24:35Z,Cancelled,Tom Becker
SO-2026-0194,Vandelay Co,38770.72,Fulfil Order,2026-02-28T12:33:33Z,Fulfilled,Fulfilment Centre
SO-2026-0180,Umbrella Group,20622.42,Invoice Customer,2026-02-28T13:47:10Z,Invoiced,Billing System
SO-2026-0134,Wonka Brands,31502.34,Receive Payment,2026-02-28T15:41:45Z,Paid,Billing System
SO-2026-0194,Vandelay Co,5654.44,Invoice Customer,2026-02-28T15:47:33Z,Invoiced,Billing System
SO-2026-0198,Soylent Foods,6895.28,Invoice Customer,2026-02-28T18:00:19Z,Invoiced,Billing System
SO-2026-0178,Globex Stores,26948.57,Invoice Customer,2026-02-28T20:45:05Z,Invoiced,Billing System
SO-2026-0189,Wonka Brands,3019.98,Invoice Customer,2026-02-28T20:53:23Z,Invoiced,Billing System
SO-2026-0155,Initech Ltd,40913.55,Receive Payment,2026-02-28T21:43:17Z,Paid,Billing System
SO-2026-0129,Hooli Inc,28706.72,Receive Payment,2026-02-28T23:29:00Z,Paid,Billing System
